Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
755-15-3879,C,Naypyitaw,Normal,Female,Fashion accessories,101.16,3,15.174,318.654,1/3/2019,15:55,Credit card,303.48,4.761904762,15.174,10.0
868-64-6464,C,Naypyitaw,Member,Male,Food and beverages,55.64,3,8.346,175.266,1/24/2019,10:51,Cash,166.92,4.761904762,8.346,9.2
658-24-9650,C,Naypyitaw,Normal,Male,Fashion accessories,32.09,1,1.6045,33.6945,3/7/2019,18:10,Cash,32.09,4.761904762,1.6045,5.7
367-79-9908,C,Naypyitaw,Normal,Male,Food and beverages,44.25,8,17.7,371.7,3/10/2019,20:20,Ewallet,354.0,4.761904762,17.7,6.5
316-66-1380,C,Naypyitaw,Member,Female,Food and beverages,46.21,7,16.1735,339.6435,2/7/2019,13:03,Credit card,323.47,4.761904762,16.1735,6.6
671-49-1649,A,Yangon,Normal,Male,Food and beverages,60.23,1,3.0115,63.2415,3/2/2019,14:05,Ewallet,60.23,4.761904762,3.0115,7.2
704-96-1747,B,Mandalay,Member,Female,Food and beverages,78.11,2,7.811,164.031,2/26/2019,16:13,Ewallet,156.22,4.761904762,7.811,5.8
902-85-5929,A,Yangon,Normal,Female,Food and beverages,51.99,2,5.199,109.179,3/9/2019,17:16,Credit card,103.98,4.761904762,5.199,7.7
910-37-7479,B,Mandalay,Normal,Male,Fashion accessories,42.28,5,10.57,221.97,3/8/2019,17:00,Credit card,211.4,4.761904762,10.57,9.4
727-61-8499,C,Naypyitaw,Normal,Female,Home and lifestyle,64.17,5,16.0425,336.8925,1/9/2019,14:50,Credit card,320.85,4.761904762,16.0425,4.7
887-79-6294,B,Mandalay,Member,Female,Sports and travel,45.43,3,6.8145,143.1045,1/16/2019,19:31,Cash,136.29,4.761904762,6.8145,5.1
978-59-6731,B,Mandalay,Member,Female,Home and lifestyle,31.4,10,15.7,329.7,1/13/2019,18:39,Ewallet,314.0,4.761904762,15.7,6.1
269-38-9141,A,Yangon,Normal,Male,Food and beverages,13.32,3,1.998,41.958,3/25/2019,20:39,Cash,39.96,4.761904762,1.998,6.2
547-55-8346,C,Naypyitaw,Normal,Male,Home and lifestyle,21.83,6,6.549,137.529,3/23/2019,16:58,Ewallet,130.98,4.761904762,6.549,10.0
393-33-1079,A,Yangon,Normal,Male,Food and beverages,28.86,5,7.215,151.515,3/14/2019,10:08,Credit card,144.3,4.761904762,7.215,8.7
308-55-7522,A,Yangon,Member,Female,Food and beverages,23.8,4,4.76,99.96,1/12/2019,19:20,Cash,95.2,4.761904762,4.76,8.6
395-49-2994,A,Yangon,Member,Female,Fashion accessories,57.64,9,25.938,544.698,2/23/2019,10:18,Cash,518.76,4.761904762,25.938,6.5
834-56-2293,A,Yangon,Normal,Male,Electronic accessories,38.41,10,19.205,403.305,1/19/2019,12:33,Ewallet,384.1,4.761904762,19.205,6.5
648-39-8785,B,Mandalay,Member,Male,Food and beverages,10.0,1,0.5,10.5,2/4/2019,13:31,Cash,10.0,4.761904762,0.5,4.5
341-86-7280,B,Mandalay,Member,Female,Food and beverages,26.21,5,6.5525,137.6025,1/26/2019,12:47,Credit card,131.05,4.761904762,6.5525,8.3
221-77-7484,A,Yangon,Normal,Male,Fashion accessories,43.51,2,4.351,91.371,3/16/2019,17:33,Credit card,87.02,4.761904762,4.351,7.8
509-24-5301,A,Yangon,Member,Male,Fashion accessories,41.1,5,10.275,215.775,1/15/2019,14:14,Ewallet,205.5,4.761904762,10.275,9.2
647-21-4069,A,Yangon,Normal,Female,Sports and travel,85.35,7,29.8725,627.3225,3/1/2019,12:33,Ewallet,597.45,4.761904762,29.8725,6.6
730-59-9929,B,Mandalay,Member,Male,Sports and travel,46.96,5,11.74,246.54,3/29/2019,10:57,Cash,234.8,4.761904762,11.74,6.7
294-79-4828,A,Yangon,Normal,Male,Health and beauty,70.86,4,14.172,297.612,3/5/2019,12:34,Ewallet,283.44,4.761904762,14.172,7.3
300-94-6607,C,Naypyitaw,Normal,Male,Fashion accessories,51.66,4,10.332,216.972,1/8/2019,17:35,Credit card,206.64,4.761904762,10.332,8.5
581-36-8932,A,Yangon,Normal,Male,Electronic accessories,59.24,3,8.886,186.606,3/23/2019,18:10,Cash,177.72,4.761904762,8.886,4.5
127-20-2618,A,Yangon,Member,Female,Food and beverages,29.96,4,5.992,125.832,3/1/2019,13:00,Ewallet,119.84,4.761904762,5.992,8.2
687-19-8173,B,Mandalay,Normal,Female,Food and beverages,43.94,4,8.788,184.548,2/13/2019,10:12,Credit card,175.76,4.761904762,8.788,6.9
276-70-8159,B,Mandalay,Normal,Female,Home and lifestyle,36.23,7,12.6805,266.2905,3/2/2019,16:01,Cash,253.61,4.761904762,12.6805,5.2
889-36-1672,A,Yangon,Member,Male,Electronic accessories,63.06,1,3.153,66.213,3/21/2019,18:27,Ewallet,63.06,4.761904762,3.153,4.0
780-49-9538,A,Yangon,Member,Female,Electronic accessories,55.75,1,2.7875,58.5375,2/15/2019,10:52,Cash,55.75,4.761904762,2.7875,6.7
269-61-2072,C,Naypyitaw,Member,Male,Food and beverages,28.0,6,8.4,176.4,2/19/2019,18:26,Ewallet,168.0,4.761904762,8.4,9.4
536-10-7750,A,Yangon,Normal,Female,Home and lifestyle,67.85,7,23.7475,498.6975,2/12/2019,11:38,Cash,474.95,4.761904762,23.7475,9.8
643-18-5494,B,Mandalay,Normal,Male,Health and beauty,62.68,3,9.402,197.442,1/8/2019,12:51,Credit card,188.04,4.761904762,9.402,7.6
484-69-5488,B,Mandalay,Normal,Female,Food and beverages,36.93,3,5.5395,116.3295,3/13/2019,16:45,Credit card,110.79,4.761904762,5.5395,10.0
512-83-5671,A,Yangon,Normal,Male,Electronic accessories,62.62,7,21.917,460.257,1/13/2019,10:39,Ewallet,438.34,4.761904762,21.917,6.9
831-88-8633,B,Mandalay,Normal,Male,Fashion accessories,50.49,4,10.098,212.058,2/7/2019,13:47,Cash,201.96,4.761904762,10.098,8.6
959-72-6055,C,Naypyitaw,Member,Female,Electronic accessories,44.38,8,17.752,372.792,2/6/2019,11:16,Ewallet,355.04,4.761904762,17.752,6.2
576-28-8450,C,Naypyitaw,Member,Male,Electronic accessories,61.27,2,6.127,128.667,1/27/2019,12:25,Cash,122.54,4.761904762,6.127,6.1
723-87-7312,A,Yangon,Normal,Male,Health and beauty,43.82,2,4.382,92.022,2/8/2019,18:23,Ewallet,87.64,4.761904762,4.382,5.8
531-36-9869,A,Yangon,Member,Female,Home and lifestyle,32.99,6,9.897,207.837,2/27/2019,12:47,Cash,197.94,4.761904762,9.897,4.0
759-87-6264,A,Yangon,Normal,Female,Home and lifestyle,20.79,4,4.158,87.318,1/30/2019,10:24,Ewallet,83.16,4.761904762,4.158,9.2
558-13-1623,B,Mandalay,Normal,Male,Food and beverages,38.55,8,15.42,323.82,1/18/2019,12:56,Credit card,308.4,4.761904762,15.42,5.9
735-29-1737,C,Naypyitaw,Member,Female,Home and lifestyle,60.21,6,18.063,379.323,3/20/2019,10:11,Credit card,361.26,4.761904762,18.063,5.6
797-65-2000,A,Yangon,Normal,Female,Electronic accessories,47.5,4,9.5,199.5,3/29/2019,16:10,Ewallet,190.0,4.761904762,9.5,5.0
549-51-1033,A,Yangon,Member,Female,Electronic accessories,105.37,2,10.537,221.277,2/13/2019,20:42,Credit card,210.74,4.761904762,10.537,6.6
643-45-8904,C,Naypyitaw,Normal,Female,Electronic accessories,75.94,2,7.594,159.474,2/1/2019,11:45,Ewallet,151.88,4.761904762,7.594,10.0
204-85-1057,A,Yangon,Normal,Female,Fashion accessories,75.48,8,30.192,634.032,1/5/2019,18:40,Credit card,603.84,4.761904762,30.192,10.0
787-79-4668,B,Mandalay,Normal,Female,Health and beauty,69.31,3,10.3965,218.3265,1/4/2019,13:18,Ewallet,207.93,4.761904762,10.3965,4.1
352-22-4059,C,Naypyitaw,Member,Female,Fashion accessories,85.35,6,25.605,537.705,2/7/2019,10:00,Ewallet,512.1,4.761904762,25.605,6.4
702-74-2631,A,Yangon,Member,Female,Electronic accessories,45.83,9,20.6235,433.0935,3/25/2019,17:19,Cash,412.47,4.761904762,20.6235,5.2
110-59-6226,A,Yangon,Member,Male,Health and beauty,10.0,9,4.5,94.5,3/8/2019,12:27,Cash,90.0,4.761904762,4.5,8.7
981-77-5952,A,Yangon,Member,Male,Electronic accessories,51.97,3,7.7955,163.7055,2/3/2019,15:24,Cash,155.91,4.761904762,7.7955,7.5
632-67-5065,C,Naypyitaw,Member,Male,Health and beauty,65.05,2,6.505,136.605,3/28/2019,15:55,Cash,130.1,4.761904762,6.505,5.9
709-27-8472,A,Yangon,Member,Female,Food and beverages,47.73,8,19.092,400.932,2/10/2019,16:51,Ewallet,381.84,4.761904762,19.092,7.1
874-48-5109,A,Yangon,Normal,Male,Home and lifestyle,54.96,7,19.236,403.956,1/27/2019,11:46,Ewallet,384.72,4.761904762,19.236,6.2
547-82-2583,A,Yangon,Member,Female,Electronic accessories,83.78,4,16.756,351.876,2/10/2019,12:01,Cash,335.12,4.761904762,16.756,9.7
407-64-7240,A,Yangon,Member,Female,Sports and travel,64.88,6,19.464,408.744,1/21/2019,18:07,Cash,389.28,4.761904762,19.464,7.9
365-20-5568,B,Mandalay,Normal,Female,Sports and travel,72.38,2,7.238,151.998,3/22/2019,20:26,Ewallet,144.76,4.761904762,7.238,8.1
674-78-1026,A,Yangon,Normal,Male,Fashion accessories,35.09,8,14.036,294.756,2/4/2019,10:37,Cash,280.72,4.761904762,14.036,4.0
115-44-6074,B,Mandalay,Normal,Female,Fashion accessories,32.28,8,12.912,271.152,3/2/2019,14:40,Cash,258.24,4.761904762,12.912,6.9
103-25-4769,B,Mandalay,Normal,Female,Food and beverages,74.05,3,11.1075,233.2575,2/7/2019,19:17,Cash,222.15,4.761904762,11.1075,10.0
351-73-1312,C,Naypyitaw,Normal,Male,Food and beverages,46.82,5,11.705,245.805,3/23/2019,13:06,Credit card,234.1,4.761904762,11.705,9.2
898-25-4965,A,Yangon,Normal,Female,Food and beverages,33.78,4,6.756,141.876,3/1/2019,14:19,Cash,135.12,4.761904762,6.756,4.0
986-68-9985,C,Naypyitaw,Normal,Male,Home and lifestyle,38.81,1,1.9405,40.7505,2/15/2019,19:47,Cash,38.81,4.761904762,1.9405,6.4
117-74-1681,B,Mandalay,Normal,Female,Food and beverages,33.32,2,3.332,69.972,1/13/2019,20:59,Cash,66.64,4.761904762,3.332,4.9
650-39-7992,A,Yangon,Member,Female,Health and beauty,42.24,10,21.12,443.52,3/23/2019,17:56,Ewallet,422.4,4.761904762,21.12,9.9
211-89-5326,C,Naypyitaw,Member,Male,Food and beverages,21.9,5,5.475,114.975,2/21/2019,17:35,Ewallet,109.5,4.761904762,5.475,7.4
566-60-1317,C,Naypyitaw,Member,Male,Fashion accessories,24.99,2,2.499,52.479,1/28/2019,16:05,Ewallet,49.98,4.761904762,2.499,5.7
379-73-9646,A,Yangon,Member,Male,Health and beauty,51.49,1,2.5745,54.0645,3/21/2019,13:58,Credit card,51.49,4.761904762,2.5745,7.0
985-57-3322,C,Naypyitaw,Normal,Male,Food and beverages,34.33,4,6.866,144.186,1/6/2019,19:09,Ewallet,137.32,4.761904762,6.866,4.0
529-51-4574,B,Mandalay,Member,Female,Fashion accessories,71.93,10,35.965,755.265,1/31/2019,10:16,Cash,719.3,4.761904762,35.965,5.1
424-87-4513,B,Mandalay,Member,Male,Electronic accessories,65.28,4,13.056,274.176,2/20/2019,10:58,Cash,261.12,4.761904762,13.056,7.0
126-74-6984,C,Naypyitaw,Member,Male,Sports and travel,62.78,10,31.39,659.19,2/2/2019,16:30,Cash,627.8,4.761904762,31.39,8.4
440-66-9468,B,Mandalay,Normal,Female,Fashion accessories,38.62,5,9.655,202.755,2/15/2019,19:11,Credit card,193.1,4.761904762,9.655,4.0
931-80-6249,C,Naypyitaw,Member,Female,Fashion accessories,49.82,8,19.928,418.488,1/26/2019,18:30,Credit card,398.56,4.761904762,19.928,6.3
124-55-8366,A,Yangon,Normal,Female,Health and beauty,61.5,8,24.6,516.6,1/13/2019,17:04,Ewallet,492.0,4.761904762,24.6,8.7
859-78-9877,C,Naypyitaw,Normal,Female,Electronic accessories,72.89,1,3.6445,76.5345,1/4/2019,14:18,Credit card,72.89,4.761904762,3.6445,4.5
564-19-5470,B,Mandalay,Member,Male,Food and beverages,43.31,1,2.1655,45.4755,1/16/2019,13:57,Cash,43.31,4.761904762,2.1655,7.4
386-84-7993,A,Yangon,Normal,Female,Electronic accessories,79.42,10,39.71,833.91,3/27/2019,14:17,Cash,794.2,4.761904762,39.71,7.1
481-44-2435,B,Mandalay,Member,Male,Electronic accessories,60.14,10,30.07,631.47,2/23/2019,12:53,Credit card,601.4,4.761904762,30.07,9.9
138-37-3168,A,Yangon,Member,Female,Health and beauty,69.27,2,6.927,145.467,2/15/2019,14:32,Cash,138.54,4.761904762,6.927,6.6
338-98-7128,A,Yangon,Normal,Female,Health and beauty,46.18,7,16.163,339.423,2/6/2019,11:39,Ewallet,323.26,4.761904762,16.163,6.7
595-25-8569,A,Yangon,Normal,Female,Sports and travel,25.37,10,12.685,266.385,3/7/2019,13:42,Credit card,253.7,4.761904762,12.685,8.4
679-55-5193,B,Mandalay,Member,Female,Sports and travel,62.83,10,31.415,659.715,1/14/2019,20:33,Cash,628.3,4.761904762,31.415,4.7
596-84-7480,A,Yangon,Normal,Female,Sports and travel,71.06,3,10.659,223.839,1/27/2019,17:02,Cash,213.18,4.761904762,10.659,6.6
536-69-9367,A,Yangon,Member,Male,Food and beverages,55.36,9,24.912,523.152,3/2/2019,11:55,Ewallet,498.24,4.761904762,24.912,6.2
393-90-6460,C,Naypyitaw,Normal,Female,Home and lifestyle,57.6,7,20.16,423.36,2/15/2019,13:28,Ewallet,403.2,4.761904762,20.16,6.7
266-96-7174,C,Naypyitaw,Normal,Female,Electronic accessories,53.73,10,26.865,564.165,3/12/2019,12:39,Cash,537.3,4.761904762,26.865,8.4
446-29-9241,C,Naypyitaw,Normal,Female,Health and beauty,40.48,2,4.048,85.008,3/22/2019,13:33,Cash,80.96,4.761904762,4.048,7.9
840-13-6720,A,Yangon,Normal,Female,Electronic accessories,69.93,7,24.4755,513.9855,3/16/2019,17:39,Cash,489.51,4.761904762,24.4755,5.7
203-36-6111,C,Naypyitaw,Member,Male,Electronic accessories,67.68,1,3.384,71.064,1/18/2019,19:21,Credit card,67.68,4.761904762,3.384,7.2
323-55-4865,B,Mandalay,Normal,Female,Health and beauty,44.9,4,8.98,188.58,1/10/2019,17:50,Ewallet,179.6,4.761904762,8.98,9.5
622-81-2396,A,Yangon,Normal,Male,Health and beauty,74.97,1,3.7485,78.7185,1/17/2019,15:13,Credit card,74.97,4.761904762,3.7485,5.6
815-29-1300,A,Yangon,Normal,Male,Health and beauty,39.11,5,9.7775,205.3275,3/13/2019,11:39,Credit card,195.55,4.761904762,9.7775,7.2
501-36-2660,C,Naypyitaw,Member,Male,Sports and travel,47.5,9,21.375,448.875,3/23/2019,11:34,Credit card,427.5,4.761904762,21.375,6.6
480-87-6269,A,Yangon,Member,Female,Sports and travel,87.46,7,30.611,642.831,3/25/2019,18:30,Credit card,612.22,4.761904762,30.611,6.9
754-23-1682,B,Mandalay,Member,Male,Fashion accessories,67.63,4,13.526,284.046,1/29/2019,17:01,Credit card,270.52,4.761904762,13.526,4.2
401-78-8969,C,Naypyitaw,Member,Male,Food and beverages,38.56,5,9.64,202.44,3/17/2019,15:23,Ewallet,192.8,4.761904762,9.64,9.4
191-52-4568,A,Yangon,Member,Male,Sports and travel,63.17,4,12.634,265.314,2/20/2019,16:02,Credit card,252.68,4.761904762,12.634,5.7
768-28-5362,A,Yangon,Member,Female,Health and beauty,57.79,8,23.116,485.436,3/16/2019,19:30,Credit card,462.32,4.761904762,23.116,8.7
863-51-8030,C,Naypyitaw,Normal,Female,Sports and travel,10.0,3,1.5,31.5,2/21/2019,18:41,Cash,30.0,4.761904762,1.5,5.9
659-63-3334,B,Mandalay,Member,Male,Health and beauty,38.68,1,1.934,40.614,1/15/2019,10:31,Ewallet,38.68,4.761904762,1.934,5.9
992-32-9377,A,Yangon,Normal,Male,Home and lifestyle,49.08,6,14.724,309.204,1/8/2019,14:45,Credit card,294.48,4.761904762,14.724,9.0
989-55-8820,C,Naypyitaw,Normal,Female,Home and lifestyle,43.58,9,19.611,411.831,3/27/2019,10:21,Ewallet,392.22,4.761904762,19.611,8.7
742-75-1616,C,Naypyitaw,Normal,Male,Home and lifestyle,54.45,5,13.6125,285.8625,2/10/2019,14:18,Ewallet,272.25,4.761904762,13.6125,7.3
223-16-1271,B,Mandalay,Member,Female,Electronic accessories,80.33,3,12.0495,253.0395,2/3/2019,17:26,Ewallet,240.99,4.761904762,12.0495,8.3
851-25-1057,B,Mandalay,Normal,Male,Food and beverages,39.21,1,1.9605,41.1705,2/3/2019,12:13,Cash,39.21,4.761904762,1.9605,6.5
943-34-8345,A,Yangon,Normal,Female,Food and beverages,25.96,10,12.98,272.58,2/6/2019,11:48,Cash,259.6,4.761904762,12.98,7.0
963-56-9339,A,Yangon,Normal,Male,Food and beverages,50.85,8,20.34,427.14,3/26/2019,15:48,Cash,406.8,4.761904762,20.34,5.8
970-22-2319,B,Mandalay,Normal,Female,Sports and travel,52.12,2,5.212,109.452,1/7/2019,15:24,Credit card,104.24,4.761904762,5.212,8.5
432-59-8073,A,Yangon,Normal,Male,Sports and travel,55.19,1,2.7595,57.9495,1/12/2019,17:47,Cash,55.19,4.761904762,2.7595,5.8
264-27-3757,B,Mandalay,Normal,Female,Health and beauty,49.75,2,4.975,104.475,3/14/2019,10:01,Cash,99.5,4.761904762,4.975,9.5
343-93-4563,C,Naypyitaw,Normal,Female,Food and beverages,85.35,4,17.07,358.47,2/21/2019,12:09,Credit card,341.4,4.761904762,17.07,6.4
880-14-1916,A,Yangon,Member,Female,Sports and travel,17.67,9,7.9515,166.9815,1/13/2019,18:16,Credit card,159.03,4.761904762,7.9515,7.0
822-32-1743,B,Mandalay,Normal,Male,Electronic accessories,53.01,2,5.301,111.321,1/4/2019,17:23,Ewallet,106.02,4.761904762,5.301,8.3
634-23-1552,A,Yangon,Member,Male,Electronic accessories,59.93,9,26.9685,566.3385,1/22/2019,19:13,Ewallet,539.37,4.761904762,26.9685,7.0
465-58-5745,C,Naypyitaw,Normal,Female,Fashion accessories,37.94,1,1.897,39.837,1/26/2019,18:30,Cash,37.94,4.761904762,1.897,6.5
625-12-3618,A,Yangon,Normal,Female,Sports and travel,74.2,8,29.68,623.28,1/2/2019,19:47,Credit card,593.6,4.761904762,29.68,6.9
408-36-6030,B,Mandalay,Member,Male,Home and lifestyle,64.64,3,9.696,203.616,1/21/2019,15:27,Cash,193.92,4.761904762,9.696,8.5
305-66-9420,B,Mandalay,Normal,Male,Sports and travel,57.14,10,28.57,599.97,3/9/2019,20:26,Ewallet,571.4,4.761904762,28.57,5.8
694-44-4912,B,Mandalay,Member,Male,Home and lifestyle,45.13,5,11.2825,236.9325,3/19/2019,14:03,Credit card,225.65,4.761904762,11.2825,6.8
626-74-3713,C,Naypyitaw,Member,Female,Home and lifestyle,47.98,3,7.197,151.137,3/22/2019,19:16,Cash,143.94,4.761904762,7.197,7.0
134-72-6953,C,Naypyitaw,Member,Female,Electronic accessories,58.11,3,8.7165,183.0465,2/7/2019,14:48,Cash,174.33,4.761904762,8.7165,8.4
191-65-1644,B,Mandalay,Member,Female,Home and lifestyle,48.59,9,21.8655,459.1755,1/31/2019,14:48,Credit card,437.31,4.761904762,21.8655,6.8
678-76-1139,C,Naypyitaw,Member,Female,Food and beverages,41.62,5,10.405,218.505,3/30/2019,17:06,Credit card,208.1,4.761904762,10.405,10.0
753-20-3384,C,Naypyitaw,Member,Male,Health and beauty,59.54,4,11.908,250.068,3/12/2019,14:01,Cash,238.16,4.761904762,11.908,6.7
733-41-9792,B,Mandalay,Normal,Male,Food and beverages,58.56,8,23.424,491.904,2/20/2019,11:49,Cash,468.48,4.761904762,23.424,6.6
960-97-1938,B,Mandalay,Normal,Male,Electronic accessories,37.86,6,11.358,238.518,1/25/2019,19:10,Cash,227.16,4.761904762,11.358,6.7
258-26-6267,A,Yangon,Member,Female,Food and beverages,26.09,7,9.1315,191.7615,1/31/2019,14:34,Cash,182.63,4.761904762,9.1315,4.7
486-76-3538,C,Naypyitaw,Normal,Male,Sports and travel,26.53,5,6.6325,139.2825,2/18/2019,20:49,Cash,132.65,4.761904762,6.6325,5.2
279-67-6554,B,Mandalay,Member,Male,Sports and travel,73.6,1,3.68,77.28,2/20/2019,14:47,Credit card,73.6,4.761904762,3.68,6.1
720-37-5736,B,Mandalay,Normal,Male,Sports and travel,62.51,1,3.1255,65.6355,1/2/2019,20:33,Cash,62.51,4.761904762,3.1255,8.9
934-64-9391,A,Yangon,Member,Male,Fashion accessories,61.09,1,3.0545,64.1445,3/28/2019,16:22,Cash,61.09,4.761904762,3.0545,6.9
489-13-7842,C,Naypyitaw,Normal,Female,Home and lifestyle,24.27,6,7.281,152.901,2/23/2019,18:46,Ewallet,145.62,4.761904762,7.281,6.1
513-13-2248,B,Mandalay,Member,Male,Food and beverages,77.13,6,23.139,485.919,2/24/2019,18:41,Credit card,462.78,4.761904762,23.139,9.1
381-26-7159,C,Naypyitaw,Normal,Male,Food and beverages,34.04,8,13.616,285.936,1/21/2019,12:50,Cash,272.32,4.761904762,13.616,9.6
649-39-1761,A,Yangon,Member,Female,Electronic accessories,63.03,9,28.3635,595.6335,3/11/2019,18:30,Ewallet,567.27,4.761904762,28.3635,9.1
170-94-4104,C,Naypyitaw,Normal,Male,Electronic accessories,75.38,2,7.538,158.298,3/9/2019,20:56,Cash,150.76,4.761904762,7.538,5.5
196-73-8828,A,Yangon,Member,Male,Home and lifestyle,32.23,10,16.115,338.415,1/10/2019,17:46,Ewallet,322.3,4.761904762,16.115,6.1
209-94-7520,A,Yangon,Normal,Male,Electronic accessories,50.17,10,25.085,526.785,2/25/2019,20:03,Credit card,501.7,4.761904762,25.085,10.0
326-79-4779,C,Naypyitaw,Normal,Female,Home and lifestyle,53.23,7,18.6305,391.2405,3/2/2019,19:17,Credit card,372.61,4.761904762,18.6305,7.4
671-21-3197,C,Naypyitaw,Normal,Male,Home and lifestyle,101.43,6,30.429,639.009,3/17/2019,17:47,Cash,608.58,4.761904762,30.429,6.5
795-81-1098,A,Yangon,Normal,Female,Sports and travel,63.42,2,6.342,133.182,1/20/2019,15:06,Cash,126.84,4.761904762,6.342,8.2
292-64-9151,B,Mandalay,Normal,Female,Electronic accessories,88.91,2,8.891,186.711,3/21/2019,19:42,Credit card,177.82,4.761904762,8.891,8.7
706-72-4497,C,Naypyitaw,Member,Female,Food and beverages,66.7,1,3.335,70.035,2/13/2019,12:20,Cash,66.7,4.761904762,3.335,6.0
149-78-8192,C,Naypyitaw,Member,Male,Home and lifestyle,56.62,7,19.817,416.157,1/10/2019,16:12,Credit card,396.34,4.761904762,19.817,7.3
498-55-3115,B,Mandalay,Member,Female,Food and beverages,27.19,5,6.7975,142.7475,1/11/2019,18:32,Ewallet,135.95,4.761904762,6.7975,8.5
506-31-4784,B,Mandalay,Member,Male,Health and beauty,74.08,2,7.408,155.568,1/19/2019,20:55,Ewallet,148.16,4.761904762,7.408,5.0
220-63-3227,C,Naypyitaw,Normal,Male,Home and lifestyle,23.03,2,2.303,48.363,1/28/2019,12:53,Cash,46.06,4.761904762,2.303,7.0
751-56-9062,C,Naypyitaw,Normal,Female,Health and beauty,83.82,1,4.191,88.011,2/16/2019,11:24,Ewallet,83.82,4.761904762,4.191,5.1
298-34-3187,C,Naypyitaw,Normal,Male,Sports and travel,61.6,7,21.56,452.76,3/10/2019,13:00,Cash,431.2,4.761904762,21.56,5.3
667-19-7176,B,Mandalay,Normal,Male,Electronic accessories,12.3,7,4.305,90.405,1/19/2019,19:53,Credit card,86.1,4.761904762,4.305,6.0
836-70-2211,A,Yangon,Normal,Male,Fashion accessories,45.87,7,16.0545,337.1445,3/30/2019,15:53,Ewallet,321.09,4.761904762,16.0545,7.8
543-57-4518,C,Naypyitaw,Normal,Male,Electronic accessories,71.77,2,7.177,150.717,1/16/2019,10:36,Cash,143.54,4.761904762,7.177,6.4
519-77-8510,C,Naypyitaw,Normal,Male,Sports and travel,53.73,1,2.6865,56.4165,2/25/2019,11:37,Cash,53.73,4.761904762,2.6865,5.9
369-39-2872,C,Naypyitaw,Member,Female,Electronic accessories,72.87,2,7.287,153.027,3/25/2019,13:31,Credit card,145.74,4.761904762,7.287,7.1
461-58-7421,A,Yangon,Normal,Female,Sports and travel,42.7,8,17.08,358.68,3/17/2019,13:00,Cash,341.6,4.761904762,17.08,5.0
340-29-1299,A,Yangon,Normal,Male,Home and lifestyle,26.49,8,10.596,222.516,3/1/2019,11:09,Ewallet,211.92,4.761904762,10.596,7.7
184-14-2866,C,Naypyitaw,Member,Female,Home and lifestyle,48.71,3,7.3065,153.4365,3/7/2019,15:08,Cash,146.13,4.761904762,7.3065,8.9
724-78-9757,A,Yangon,Member,Male,Electronic accessories,60.57,1,3.0285,63.5985,1/13/2019,15:54,Cash,60.57,4.761904762,3.0285,6.8
590-50-9093,C,Naypyitaw,Normal,Male,Health and beauty,48.73,4,9.746,204.666,1/2/2019,12:02,Credit card,194.92,4.761904762,9.746,6.6
232-66-8361,B,Mandalay,Normal,Male,Health and beauty,77.09,9,34.6905,728.5005,2/10/2019,12:33,Cash,693.81,4.761904762,34.6905,7.6
551-33-6587,C,Naypyitaw,Normal,Male,Fashion accessories,36.7,2,3.67,77.07,1/9/2019,17:21,Ewallet,73.4,4.761904762,3.67,4.0
995-30-6068,C,Naypyitaw,Normal,Male,Home and lifestyle,55.64,8,22.256,467.376,2/3/2019,20:00,Credit card,445.12,4.761904762,22.256,7.9
145-30-7902,B,Mandalay,Member,Male,Health and beauty,56.22,5,14.055,295.155,1/22/2019,20:55,Cash,281.1,4.761904762,14.055,10.0
545-27-4018,A,Yangon,Member,Male,Fashion accessories,23.98,2,2.398,50.358,3/24/2019,16:01,Ewallet,47.96,4.761904762,2.398,6.8
208-79-9484,B,Mandalay,Normal,Female,Health and beauty,31.26,10,15.63,328.23,3/21/2019,10:51,Cash,312.6,4.761904762,15.63,6.8
195-31-8712,B,Mandalay,Normal,Male,Home and lifestyle,50.21,6,15.063,316.323,3/16/2019,19:46,Credit card,301.26,4.761904762,15.063,8.2
889-78-7434,B,Mandalay,Normal,Male,Food and beverages,80.66,7,28.231,592.851,3/7/2019,20:47,Credit card,564.62,4.761904762,28.231,9.8
874-43-9054,B,Mandalay,Normal,Male,Fashion accessories,62.43,1,3.1215,65.5515,1/16/2019,13:09,Ewallet,62.43,4.761904762,3.1215,8.6
897-30-1656,C,Naypyitaw,Member,Female,Food and beverages,13.94,4,2.788,58.548,1/5/2019,14:52,Credit card,55.76,4.761904762,2.788,4.0
568-77-8648,B,Mandalay,Normal,Male,Home and lifestyle,10.0,7,3.5,73.5,3/2/2019,10:35,Ewallet,70.0,4.761904762,3.5,7.9
228-43-7909,A,Yangon,Member,Female,Fashion accessories,65.19,7,22.8165,479.1465,3/1/2019,18:24,Cash,456.33,4.761904762,22.8165,10.0
154-74-3624,B,Mandalay,Member,Male,Health and beauty,53.27,1,2.6635,55.9335,2/5/2019,18:40,Cash,53.27,4.761904762,2.6635,8.0
120-31-7675,B,Mandalay,Member,Male,Fashion accessories,72.54,7,25.389,533.169,2/14/2019,10:20,Ewallet,507.78,4.761904762,25.389,5.0
882-17-5174,A,Yangon,Member,Female,Food and beverages,29.15,10,14.575,306.075,2/15/2019,17:16,Cash,291.5,4.761904762,14.575,7.4
